Time,OD,Strain,Environment
36.49027778,0.926999986,TUB0,LB
36.66827778,0.886500001,TUB0,LB
36.84627778,0.924199998,TUB0,LB
37.02427778,0.856000006,TUB0,LB
37.20227778,0.871100008,TUB0,LB
37.38030556,0.913399994,TUB0,LB
37.55830556,0.91900003,TUB0,LB
37.73630556,0.895099998,TUB0,LB
37.91430556,0.893999994,TUB0,LB
38.09230556,0.902199984,TUB0,LB
38.27030556,0.903699994,TUB0,LB
38.44830556,0.91170001,TUB0,LB
38.62630556,0.919200003,TUB0,LB
38.80430556,0.878099978,TUB0,LB
38.98230556,0.909399986,TUB0,LB
39.16030556,0.887000024,TUB0,LB
39.33830556,0.86500001,TUB0,LB
39.51630556,0.879400015,TUB0,LB
39.69430556,0.934899986,TUB0,LB
39.87230556,0.905900002,TUB0,LB
40.05030556,0.928499997,TUB0,LB
40.22830556,0.888700008,TUB0,LB
40.40630556,0.920300007,TUB0,LB
40.58430556,0.865400016,TUB0,LB
40.76230556,0.91109997,TUB0,LB
40.94033333,0.892700016,TUB0,LB
41.11830556,0.8847,TUB0,LB
41.29630556,0.895699978,TUB0,LB
41.47430556,0.895200014,TUB0,LB
41.65233333,0.910700023,TUB0,LB
41.83033333,0.874800026,TUB0,LB
42.00833333,0.901600003,TUB0,LB
42.18633333,0.887099981,TUB0,LB
42.36433333,0.871599972,TUB0,LB
42.54233333,0.866699994,TUB0,LB
42.72033333,0.878700018,TUB0,LB
42.89833333,0.866299987,TUB0,LB
43.07633333,0.870899975,TUB0,LB
43.25433333,0.870899975,TUB0,LB
43.43233333,0.873700023,TUB0,LB
43.61033333,0.860800028,TUB0,LB
43.78833333,0.853699982,TUB0,LB
43.96633333,0.852299988,TUB0,LB
44.14433333,0.863799989,TUB0,LB
44.32233333,0.843900025,TUB0,LB
44.50033333,0.841400027,TUB0,LB
44.67833333,0.83859998,TUB0,LB
44.85633333,0.838800013,TUB0,LB
45.03433333,0.828999996,TUB0,LB
45.21236111,0.818899989,TUB0,LB
45.39036111,0.8222,TUB0,LB
45.56836111,0.820299983,TUB0,LB
45.74636111,0.818400025,TUB0,LB
45.92433333,0.813000023,TUB0,LB
46.10236111,0.805000007,TUB0,LB
46.28036111,0.807600021,TUB0,LB
46.45836111,0.80369997,TUB0,LB
46.63636111,0.802600026,TUB0,LB
46.81436111,0.794200003,TUB0,LB
46.99236111,0.78549999,TUB0,LB
47.17036111,0.788500011,TUB0,LB
47.34836111,0.780099988,TUB0,LB
47.52636111,0.76700002,TUB0,LB
47.70436111,0.76639998,TUB0,LB
47.88236111,0.763599992,TUB0,LB
48.06036111,0.760399997,TUB0,LB
48.23836111,0.755299985,TUB0,LB
48.41636111,0.747399986,TUB0,LB
48.59436111,0.744499981,TUB0,LB
48.77236111,0.739199996,TUB0,LB
48.95036111,0.733299971,TUB0,LB
49.12836111,0.726800025,TUB0,LB
49.30636111,0.723399997,TUB0,LB
49.48436111,0.715699971,TUB0,LB
49.66236111,0.711199999,TUB0,LB
49.84036111,0.706399977,TUB0,LB
50.01836111,0.697099984,TUB0,LB
50.19636111,0.670799971,TUB0,LB
50.37436111,0.669499993,TUB0,LB
50.55236111,0.668799996,TUB0,LB
50.73036111,0.668900013,TUB0,LB
50.90836111,0.670700014,TUB0,LB
51.08636111,0.669700027,TUB0,LB
51.26438889,0.66900003,TUB0,LB
51.44238889,0.670300007,TUB0,LB
51.62038889,0.670300007,TUB0,LB
51.79838889,0.669499993,TUB0,LB
51.97638889,0.670099974,TUB0,LB
52.15438889,0.671500027,TUB0,LB
52.33238889,0.67019999,TUB0,LB
52.51038889,0.671199977,TUB0,LB
52.68838889,0.671199977,TUB0,LB
52.86638889,0.670899987,TUB0,LB
53.04438889,0.670700014,TUB0,LB
53.22238889,0.671299994,TUB0,LB
53.40038889,0.671700001,TUB0,LB
53.57838889,0.67110002,TUB0,LB
53.75638889,0.672399998,TUB0,LB
53.93438889,0.672100008,TUB0,LB
54.11238889,0.671400011,TUB0,LB
54.29038889,0.671599984,TUB0,LB
54.46838889,0.671800017,TUB0,LB
54.64638889,0.670899987,TUB0,LB
54.82438889,0.6699,TUB0,LB
55.00238889,0.670599997,TUB0,LB
55.18038889,0.67049998,TUB0,LB
55.35838889,0.66960001,TUB0,LB
55.53638889,0.671000004,TUB0,LB
55.71438889,0.670700014,TUB0,LB
55.89238889,0.670099974,TUB0,LB
56.07041667,0.672200024,TUB0,LB
56.24838889,0.671199977,TUB0,LB
56.42641667,0.67049998,TUB0,LB
56.60441667,0.671299994,TUB0,LB
56.78241667,0.670799971,TUB0,LB
56.96041667,0.672599971,TUB0,LB
57.13841667,0.672500014,TUB0,LB
57.31641667,0.672100008,TUB0,LB
57.49441667,0.671400011,TUB0,LB
57.67241667,0.672200024,TUB0,LB
57.85041667,0.671899974,TUB0,LB
58.02841667,0.670700014,TUB0,LB
58.20641667,0.671999991,TUB0,LB
58.38441667,0.671899974,TUB0,LB
58.56241667,0.672100008,TUB0,LB
58.74041667,0.672399998,TUB0,LB
58.91841667,0.673399985,TUB0,LB
59.09641667,0.672299981,TUB0,LB
59.27441667,0.672800004,TUB0,LB
59.45241667,0.672900021,TUB0,LB
59.63041667,0.672399998,TUB0,LB
59.80841667,0.672599971,TUB0,LB
59.98641667,0.672299981,TUB0,LB
60.16441667,0.671700001,TUB0,LB
60.34241667,0.671899974,TUB0,LB
60.52041667,0.673799992,TUB0,LB
60.69844444,0.672999978,TUB0,LB
60.87644444,0.671700001,TUB0,LB
61.05444444,0.672800004,TUB0,LB
61.23244444,0.672900021,TUB0,LB
61.41041667,0.672599971,TUB0,LB
61.58844444,0.673200011,TUB0,LB
61.76644444,0.673099995,TUB0,LB
61.94444444,0.672900021,TUB0,LB
62.12244444,0.674199998,TUB0,LB
62.30044444,0.674099982,TUB0,LB
62.47844444,0.673500001,TUB0,LB
62.65644444,0.674099982,TUB0,LB
62.83444444,0.675199986,TUB0,LB
63.01244444,0.674899995,TUB0,LB
63.19044444,0.674000025,TUB0,LB
63.36844444,0.674899995,TUB0,LB
63.54644444,0.675199986,TUB0,LB
63.72444444,0.675000012,TUB0,LB
63.90244444,0.676500022,TUB0,LB
64.08044444,0.675999999,TUB0,LB
64.25844444,0.676100016,TUB0,LB
64.43644444,0.676800013,TUB0,LB
64.61444444,0.676900029,TUB0,LB
64.79244444,0.677900016,TUB0,LB
64.97044444,0.678600013,TUB0,LB
65.14844444,0.67900002,TUB0,LB
65.32644444,0.678600013,TUB0,LB
65.50444444,0.679199994,TUB0,LB
65.68244444,0.680400014,TUB0,LB
65.86047222,0.680400014,TUB0,LB
66.03847222,0.679099977,TUB0,LB
66.21647222,0.680599988,TUB0,LB
66.39447222,0.681299984,TUB0,LB
66.57247222,0.680700004,TUB0,LB
66.75047222,0.681800008,TUB0,LB
66.92847222,0.682099998,TUB0,LB
67.10647222,0.681599975,TUB0,LB
67.28447222,0.681699991,TUB0,LB
67.46247222,0.681500018,TUB0,LB
67.64047222,0.680700004,TUB0,LB
67.81847222,0.681999981,TUB0,LB
67.99647222,0.681400001,TUB0,LB
68.17447222,0.681500018,TUB0,LB
68.35247222,0.682399988,TUB0,LB
68.53047222,0.682200015,TUB0,LB
68.70847222,0.681299984,TUB0,LB
68.88647222,0.681800008,TUB0,LB
69.06447222,0.681500018,TUB0,LB
69.24247222,0.681599975,TUB0,LB
69.42047222,0.682099998,TUB0,LB
69.59847222,0.682399988,TUB0,LB
69.77647222,0.680999994,TUB0,LB
69.95447222,0.682099998,TUB0,LB
70.13247222,0.681800008,TUB0,LB
70.3105,0.680599988,TUB0,LB
70.4885,0.681100011,TUB0,LB
70.6665,0.681400001,TUB0,LB
70.8445,0.680199981,TUB0,LB
71.0225,0.680999994,TUB0,LB
71.2005,0.680700004,TUB0,LB
71.3785,0.680100024,TUB0,LB
71.5565,0.680899978,TUB0,LB
71.7345,0.679899991,TUB0,LB
71.9125,0.678300023,TUB0,LB
72.0905,0.679099977,TUB0,LB
72.2685,0.67839998,TUB0,LB
72.4465,0.677399993,TUB0,LB
72.6245,0.676999986,TUB0,LB
72.8025,0.676599979,TUB0,LB
72.9805,0.675499976,TUB0,LB
73.1585,0.674899995,TUB0,LB
73.3365,0.673200011,TUB0,LB
73.5145,0.671599984,TUB0,LB
73.6925,0.67110002,TUB0,LB
73.8705,0.670300007,TUB0,LB
74.0485,0.667999983,TUB0,LB
74.2265,0.666899979,TUB0,LB
74.4045,0.665600002,TUB0,LB
74.5825,0.665000021,TUB0,LB
74.7605,0.663399994,TUB0,LB
74.9385,0.662400007,TUB0,LB
75.1165,0.66170001,TUB0,LB
75.2945,0.66109997,TUB0,LB
75.47252778,0.659200013,TUB0,LB
75.6505,0.658200026,TUB0,LB
75.82852778,0.657400012,TUB0,LB
76.00652778,0.657400012,TUB0,LB
76.18452778,0.655900002,TUB0,LB
76.36252778,0.655700028,TUB0,LB
76.5405,0.656499982,TUB0,LB
76.71852778,0.655300021,TUB0,LB
76.89652778,0.653999984,TUB0,LB
77.07452778,0.654100001,TUB0,LB
77.25252778,0.654699981,TUB0,LB
77.43052778,0.654299974,TUB0,LB
77.60852778,0.653299987,TUB0,LB
77.78652778,0.653500021,TUB0,LB
77.96452778,0.653999984,TUB0,LB
78.14252778,0.654799998,TUB0,LB
78.32052778,0.655200005,TUB0,LB
78.49852778,0.653900027,TUB0,LB
78.67652778,0.653900027,TUB0,LB
78.85452778,0.654500008,TUB0,LB
79.03252778,0.654299974,TUB0,LB
79.21052778,0.654600024,TUB0,LB
79.38852778,0.654399991,TUB0,LB
79.56652778,0.654399991,TUB0,LB
79.74452778,0.654999971,TUB0,LB
79.92255556,0.655099988,TUB0,LB
80.10052778,0.654799998,TUB0,LB
80.27855556,0.655799985,TUB0,LB
80.45655556,0.655399978,TUB0,LB
80.63452778,0.655700028,TUB0,LB
80.81255556,0.656700015,TUB0,LB
80.99052778,0.656599998,TUB0,LB
81.16855556,0.656899989,TUB0,LB
81.34655556,0.657000005,TUB0,LB
81.52455556,0.657199979,TUB0,LB
81.70255556,0.657599986,TUB0,LB
81.88052778,0.657599986,TUB0,LB
82.05855556,0.657800019,TUB0,LB
82.23655556,0.658399999,TUB0,LB
82.41455556,0.658800006,TUB0,LB
82.59255556,0.659099996,TUB0,LB
82.77055556,0.660300016,TUB0,LB
82.94855556,0.660399973,TUB0,LB
83.12655556,0.661300004,TUB0,LB
83.30455556,0.661300004,TUB0,LB
83.48255556,0.660899997,TUB0,LB
83.66055556,0.663100004,TUB0,LB
83.83855556,0.662,TUB0,LB
84.01655556,0.662100017,TUB0,LB
84.19455556,0.664799988,TUB0,LB
84.37255556,0.664099991,TUB0,LB
84.55055556,0.665099978,TUB0,LB
84.72855556,0.666100025,TUB0,LB
84.90655556,0.666299999,TUB0,LB
85.08455556,0.667999983,TUB0,LB
85.26255556,0.667599976,TUB0,LB
85.44058333,0.668200016,TUB0,LB
85.61855556,0.6699,TUB0,LB
85.79658333,0.670400023,TUB0,LB
85.97455556,0.670099974,TUB0,LB
86.15258333,0.672500014,TUB0,LB
86.33058333,0.672900021,TUB0,LB
86.50855556,0.674799979,TUB0,LB
86.68658333,0.675999999,TUB0,LB
86.86455556,0.677699983,TUB0,LB
87.04258333,0.67930001,TUB0,LB
87.22058333,0.679899991,TUB0,LB
87.39858333,0.682299972,TUB0,LB
87.57658333,0.685500026,TUB0,LB
87.75458333,0.68599999,TUB0,LB
87.93258333,0.688499987,TUB0,LB
88.11058333,0.691100001,TUB0,LB
88.28858333,0.692600012,TUB0,LB
88.46658333,0.695299983,TUB0,LB
0,0.141599998,TUB0,LB
0.178,0.140699998,TUB0,LB
0.356,0.140400007,TUB0,LB
0.534,0.141299993,TUB0,LB
0.712,0.140000001,TUB0,LB
0.89,0.141000003,TUB0,LB
1.068,0.140699998,TUB0,LB
1.246,0.139799997,TUB0,LB
1.424,0.141100004,TUB0,LB
1.602,0.140799999,TUB0,LB
1.78,0.140599996,TUB0,LB
1.958,0.141499996,TUB0,LB
2.136027778,0.141299993,TUB0,LB
2.314027778,0.141100004,TUB0,LB
2.492027778,0.142399997,TUB0,LB
2.670027778,0.142299995,TUB0,LB
2.848027778,0.1426,TUB0,LB
3.026027778,0.144099995,TUB0,LB
3.204027778,0.144899994,TUB0,LB
3.382027778,0.145400003,TUB0,LB
3.560027778,0.148200005,TUB0,LB
3.738027778,0.150399998,TUB0,LB
3.916027778,0.153099999,TUB0,LB
4.094027778,0.158899993,TUB0,LB
4.272027778,0.164199993,TUB0,LB
4.450027778,0.172499999,TUB0,LB
4.628027778,0.184799999,TUB0,LB
4.806027778,0.198799998,TUB0,LB
4.984027778,0.216999993,TUB0,LB
5.162027778,0.238499999,TUB0,LB
5.340027778,0.264400005,TUB0,LB
5.518055556,0.293099999,TUB0,LB
5.696027778,0.330300003,TUB0,LB
5.874027778,0.363999993,TUB0,LB
6.052055556,0.393000007,TUB0,LB
6.230027778,0.400000006,TUB0,LB
6.408055556,0.4111,TUB0,LB
6.586055556,0.421999991,TUB0,LB
6.764055556,0.4375,TUB0,LB
6.942027778,0.451000005,TUB0,LB
7.120055556,0.458600014,TUB0,LB
7.298055556,0.464599997,TUB0,LB
7.476055556,0.468899995,TUB0,LB
7.654055556,0.476399988,TUB0,LB
7.832055556,0.484100014,TUB0,LB
8.010055556,0.496300012,TUB0,LB
8.188055556,0.506299973,TUB0,LB
8.366055556,0.519299984,TUB0,LB
8.544055556,0.532199979,TUB0,LB
8.722055556,0.538800001,TUB0,LB
8.900055556,0.546999991,TUB0,LB
9.078055556,0.551100016,TUB0,LB
9.256055556,0.559800029,TUB0,LB
9.434055556,0.561399996,TUB0,LB
9.612055556,0.558499992,TUB0,LB
9.790055556,0.551599979,TUB0,LB
9.968055556,0.551199973,TUB0,LB
10.14605556,0.553600013,TUB0,LB
10.32408333,0.543799996,TUB0,LB
10.50208333,0.542400002,TUB0,LB
10.68008333,0.541999996,TUB0,LB
10.85808333,0.530700028,TUB0,LB
11.03608333,0.522800028,TUB0,LB
11.21408333,0.521899998,TUB0,LB
11.39208333,0.516799986,TUB0,LB
11.57008333,0.510999978,TUB0,LB
11.74808333,0.50849998,TUB0,LB
11.92608333,0.508400023,TUB0,LB
12.10408333,0.505200028,TUB0,LB
12.28208333,0.502499998,TUB0,LB
12.46008333,0.496399999,TUB0,LB
12.63811111,0.49059999,TUB0,LB
12.81611111,0.487199992,TUB0,LB
12.99411111,0.482300013,TUB0,LB
13.17211111,0.482600003,TUB0,LB
13.35011111,0.479999989,TUB0,LB
13.52811111,0.479000002,TUB0,LB
13.70611111,0.479799986,TUB0,LB
13.88411111,0.481099993,TUB0,LB
14.06211111,0.476900011,TUB0,LB
14.24011111,0.475400001,TUB0,LB
14.41811111,0.475300014,TUB0,LB
14.59611111,0.473399997,TUB0,LB
14.77411111,0.473399997,TUB0,LB
14.95211111,0.471599996,TUB0,LB
15.13011111,0.472200006,TUB0,LB
15.30811111,0.470999986,TUB0,LB
15.48611111,0.474000007,TUB0,LB
15.66411111,0.476999998,TUB0,LB
15.84211111,0.477499992,TUB0,LB
16.02011111,0.478199989,TUB0,LB
16.19813889,0.475800008,TUB0,LB
16.37613889,0.473699987,TUB0,LB
16.55413889,0.478100002,TUB0,LB
16.73213889,0.479600012,TUB0,LB
16.91013889,0.475800008,TUB0,LB
17.08813889,0.476399988,TUB0,LB
17.26613889,0.479200006,TUB0,LB
17.44413889,0.48179999,TUB0,LB
17.62213889,0.48300001,TUB0,LB
17.80013889,0.487100005,TUB0,LB
17.97813889,0.488200009,TUB0,LB
18.15613889,0.486999989,TUB0,LB
18.33413889,0.492300004,TUB0,LB
18.51213889,0.49000001,TUB0,LB
18.69013889,0.489399999,TUB0,LB
18.86813889,0.491600007,TUB0,LB
19.04613889,0.493600011,TUB0,LB
19.22413889,0.498299986,TUB0,LB
19.40213889,0.497700006,TUB0,LB
19.58013889,0.500199974,TUB0,LB
19.75813889,0.49939999,TUB0,LB
19.93613889,0.500800014,TUB0,LB
20.11413889,0.504599988,TUB0,LB
20.29216667,0.506900012,TUB0,LB
20.47016667,0.5097,TUB0,LB
20.64816667,0.511600018,TUB0,LB
20.82616667,0.514900029,TUB0,LB
21.00416667,0.520799994,TUB0,LB
21.18216667,0.525200009,TUB0,LB
21.36019444,0.524200022,TUB0,LB
21.53819444,0.525099993,TUB0,LB
21.71619444,0.532100022,TUB0,LB
21.89419444,0.536800027,TUB0,LB
22.07219444,0.541999996,TUB0,LB
22.25019444,0.549099982,TUB0,LB
22.42819444,0.558700025,TUB0,LB
22.60619444,0.563300014,TUB0,LB
22.78419444,0.567499995,TUB0,LB
22.96219444,0.577099979,TUB0,LB
23.14019444,0.58039999,TUB0,LB
23.31819444,0.582499981,TUB0,LB
23.49619444,0.5898,TUB0,LB
23.67419444,0.594900012,TUB0,LB
23.85219444,0.601199985,TUB0,LB
24.03019444,0.605000019,TUB0,LB
24.20819444,0.606000006,TUB0,LB
24.38619444,0.607299984,TUB0,LB
24.56419444,0.615400016,TUB0,LB
24.74222222,0.619199991,TUB0,LB
24.92022222,0.616400003,TUB0,LB
25.09822222,0.61680001,TUB0,LB
25.27622222,0.620400012,TUB0,LB
25.45422222,0.626100004,TUB0,LB
25.63222222,0.625899971,TUB0,LB
25.81022222,0.627200007,TUB0,LB
25.98822222,0.629000008,TUB0,LB
26.16622222,0.635399997,TUB0,LB
26.34422222,0.635999978,TUB0,LB
26.52222222,0.636399984,TUB0,LB
26.70022222,0.64139998,TUB0,LB
26.87822222,0.645500004,TUB0,LB
27.05622222,0.65109998,TUB0,LB
27.23422222,0.658699989,TUB0,LB
27.41222222,0.665600002,TUB0,LB
27.59022222,0.670099974,TUB0,LB
27.76822222,0.674399972,TUB0,LB
27.94622222,0.679400027,TUB0,LB
28.12422222,0.680999994,TUB0,LB
28.30222222,0.680700004,TUB0,LB
28.48025,0.684700012,TUB0,LB
28.65822222,0.691500008,TUB0,LB
28.83622222,0.697099984,TUB0,LB
29.01425,0.713999987,TUB0,LB
29.19225,0.721300006,TUB0,LB
29.37025,0.725600004,TUB0,LB
29.54825,0.733299971,TUB0,LB
29.72625,0.740999997,TUB0,LB
29.90425,0.746100008,TUB0,LB
30.08225,0.754100025,TUB0,LB
30.26025,0.763899982,TUB0,LB
30.43825,0.775300026,TUB0,LB
30.61625,0.800000012,TUB0,LB
30.79425,0.829699993,TUB0,LB
30.97225,0.864400029,TUB0,LB
31.15025,0.907999992,TUB0,LB
31.32825,0.933099985,TUB0,LB
31.50625,0.942600012,TUB0,LB
31.68425,0.949000001,TUB0,LB
31.86225,0.954100013,TUB0,LB
32.04025,0.949999988,TUB0,LB
32.21825,0.939899981,TUB0,LB
32.39625,0.939999998,TUB0,LB
32.57425,0.944199979,TUB0,LB
32.75225,0.950699985,TUB0,LB
32.93025,0.932799995,TUB0,LB
33.10825,0.921700001,TUB0,LB
33.28625,0.92839998,TUB0,LB
33.46425,0.946099997,TUB0,LB
33.64225,0.960399985,TUB0,LB
33.82025,0.961600006,TUB0,LB
33.99827778,0.948499978,TUB0,LB
34.17627778,0.951300025,TUB0,LB
34.35427778,0.923900008,TUB0,LB
34.53227778,0.9551,TUB0,LB
34.71027778,0.963400006,TUB0,LB
34.88827778,0.959500015,TUB0,LB
35.06627778,0.959699988,TUB0,LB
35.24427778,0.937600017,TUB0,LB
35.42227778,0.941799998,TUB0,LB
35.60027778,0.962499976,TUB0,LB
35.77827778,0.964600027,TUB0,LB
35.95627778,0.944899976,TUB0,LB
36.13427778,0.923099995,TUB0,LB
36.31227778,0.962400019,TUB0,LB
36.49027778,0.954699993,TUB0,LB
36.66827778,0.900200009,TUB0,LB
36.84627778,0.929499984,TUB0,LB
37.02427778,0.958800018,TUB0,LB
37.20227778,0.936800003,TUB0,LB
37.38030556,0.927600026,TUB0,LB
37.55830556,0.938799977,TUB0,LB
37.73630556,0.882600009,TUB0,LB
37.91430556,0.939599991,TUB0,LB
38.09230556,0.904900014,TUB0,LB
38.27030556,0.945900023,TUB0,LB
38.44830556,0.936399996,TUB0,LB
38.62630556,0.871200025,TUB0,LB
38.80430556,0.909500003,TUB0,LB
38.98230556,0.943099976,TUB0,LB
39.16030556,0.919799984,TUB0,LB
39.33830556,0.9278,TUB0,LB
39.51630556,0.915000021,TUB0,LB
39.69430556,0.897099972,TUB0,LB
39.87230556,0.891200006,TUB0,LB
40.05030556,0.923699975,TUB0,LB
40.22830556,0.896700025,TUB0,LB
40.40630556,0.905200005,TUB0,LB
40.58430556,0.886799991,TUB0,LB
40.76230556,0.897199988,TUB0,LB
40.94033333,0.877399981,TUB0,LB
41.11830556,0.875,TUB0,LB
41.29630556,0.861699998,TUB0,LB
41.47430556,0.858200014,TUB0,LB
41.65233333,0.881299973,TUB0,LB
41.83033333,0.879700005,TUB0,LB
42.00833333,0.87470001,TUB0,LB
42.18633333,0.877499998,TUB0,LB
42.36433333,0.871299982,TUB0,LB
42.54233333,0.85769999,TUB0,LB
42.72033333,0.85799998,TUB0,LB
42.89833333,0.846199989,TUB0,LB
43.07633333,0.852800012,TUB0,LB
43.25433333,0.849300027,TUB0,LB
43.43233333,0.847199976,TUB0,LB
43.61033333,0.8398,TUB0,LB
43.78833333,0.828000009,TUB0,LB
43.96633333,0.832400024,TUB0,LB
44.14433333,0.833800018,TUB0,LB
44.32233333,0.827499986,TUB0,LB
44.50033333,0.825299978,TUB0,LB
44.67833333,0.820299983,TUB0,LB
44.85633333,0.806800008,TUB0,LB
45.03433333,0.809599996,TUB0,LB
45.21236111,0.792800009,TUB0,LB
45.39036111,0.804899991,TUB0,LB
45.56836111,0.787599981,TUB0,LB
45.74636111,0.788200021,TUB0,LB
45.92433333,0.783100009,TUB0,LB
46.10236111,0.777100027,TUB0,LB
46.28036111,0.774999976,TUB0,LB
46.45836111,0.773500025,TUB0,LB
46.63636111,0.764699996,TUB0,LB
46.81436111,0.757099986,TUB0,LB
46.99236111,0.746999979,TUB0,LB
47.17036111,0.744000018,TUB0,LB
47.34836111,0.736400008,TUB0,LB
47.52636111,0.726700008,TUB0,LB
47.70436111,0.724300027,TUB0,LB
47.88236111,0.713699996,TUB0,LB
48.06036111,0.708000004,TUB0,LB
48.23836111,0.67900002,TUB0,LB
48.41636111,0.672599971,TUB0,LB
48.59436111,0.671199977,TUB0,LB
48.77236111,0.672299981,TUB0,LB
48.95036111,0.671999991,TUB0,LB
49.12836111,0.671700001,TUB0,LB
49.30636111,0.672800004,TUB0,LB
49.48436111,0.670300007,TUB0,LB
49.66236111,0.673600018,TUB0,LB
49.84036111,0.673399985,TUB0,LB
50.01836111,0.673799992,TUB0,LB
50.19636111,0.674499989,TUB0,LB
50.37436111,0.674199998,TUB0,LB
50.55236111,0.673300028,TUB0,LB
50.73036111,0.674000025,TUB0,LB
50.90836111,0.675899982,TUB0,LB
51.08636111,0.675700009,TUB0,LB
51.26438889,0.675000012,TUB0,LB
51.44238889,0.676100016,TUB0,LB
51.62038889,0.675800025,TUB0,LB
51.79838889,0.676400006,TUB0,LB
51.97638889,0.677399993,TUB0,LB
52.15438889,0.677699983,TUB0,LB
52.33238889,0.677699983,TUB0,LB
52.51038889,0.678600013,TUB0,LB
52.68838889,0.67900002,TUB0,LB
52.86638889,0.67930001,TUB0,LB
53.04438889,0.67869997,TUB0,LB
53.22238889,0.679799974,TUB0,LB
53.40038889,0.680100024,TUB0,LB
53.57838889,0.681299984,TUB0,LB
53.75638889,0.682299972,TUB0,LB
53.93438889,0.682600021,TUB0,LB
54.11238889,0.681800008,TUB0,LB
54.29038889,0.682299972,TUB0,LB
54.46838889,0.682600021,TUB0,LB
54.64638889,0.682399988,TUB0,LB
54.82438889,0.681699991,TUB0,LB
55.00238889,0.682099998,TUB0,LB
55.18038889,0.682399988,TUB0,LB
55.35838889,0.681699991,TUB0,LB
55.53638889,0.683200002,TUB0,LB
55.71438889,0.681999981,TUB0,LB
55.89238889,0.682099998,TUB0,LB
56.07041667,0.683700025,TUB0,LB
56.24838889,0.682900012,TUB0,LB
56.42641667,0.682500005,TUB0,LB
56.60441667,0.683499992,TUB0,LB
56.78241667,0.682600021,TUB0,LB
56.96041667,0.684300005,TUB0,LB
57.13841667,0.684199989,TUB0,LB
57.31641667,0.684199989,TUB0,LB
57.49441667,0.683600008,TUB0,LB
57.67241667,0.684499979,TUB0,LB
57.85041667,0.684400022,TUB0,LB
58.02841667,0.684300005,TUB0,LB
58.20641667,0.685400009,TUB0,LB
58.38441667,0.685800016,TUB0,LB
58.56241667,0.685199976,TUB0,LB
58.74041667,0.685699999,TUB0,LB
58.91841667,0.686399996,TUB0,LB
59.09641667,0.685899973,TUB0,LB
59.27441667,0.686999977,TUB0,LB
59.45241667,0.68779999,TUB0,LB
59.63041667,0.6875,TUB0,LB
59.80841667,0.68779999,TUB0,LB
59.98641667,0.687900007,TUB0,LB
60.16441667,0.68720001,TUB0,LB
60.34241667,0.687699974,TUB0,LB
60.52041667,0.68900001,TUB0,LB
60.69844444,0.68900001,TUB0,LB
60.87644444,0.68809998,TUB0,LB
61.05444444,0.688899994,TUB0,LB
61.23244444,0.688899994,TUB0,LB
61.41041667,0.688499987,TUB0,LB
61.58844444,0.689300001,TUB0,LB
61.76644444,0.689300001,TUB0,LB
61.94444444,0.68870002,TUB0,LB
62.12244444,0.689800024,TUB0,LB
62.30044444,0.689899981,TUB0,LB
62.47844444,0.689499974,TUB0,LB
62.65644444,0.690199971,TUB0,LB
62.83444444,0.691100001,TUB0,LB
63.01244444,0.690699995,TUB0,LB
63.19044444,0.690400004,TUB0,LB
63.36844444,0.691100001,TUB0,LB
63.54644444,0.691299975,TUB0,LB
63.72444444,0.691500008,TUB0,LB
63.90244444,0.693499982,TUB0,LB
64.08044444,0.693300009,TUB0,LB
64.25844444,0.693099976,TUB0,LB
64.43644444,0.693199992,TUB0,LB
64.61444444,0.693099976,TUB0,LB
64.79244444,0.694199979,TUB0,LB
64.97044444,0.694199979,TUB0,LB
65.14844444,0.694800019,TUB0,LB
65.32644444,0.693899989,TUB0,LB
65.50444444,0.694299996,TUB0,LB
65.68244444,0.696099997,TUB0,LB
65.86047222,0.695599973,TUB0,LB
66.03847222,0.695200026,TUB0,LB
66.21647222,0.696200013,TUB0,LB
66.39447222,0.697099984,TUB0,LB
66.57247222,0.695900023,TUB0,LB
66.75047222,0.696699977,TUB0,LB
66.92847222,0.697899997,TUB0,LB
67.10647222,0.697700024,TUB0,LB
67.28447222,0.699000001,TUB0,LB
67.46247222,0.698599994,TUB0,LB
67.64047222,0.697600007,TUB0,LB
67.81847222,0.698300004,TUB0,LB
67.99647222,0.698400021,TUB0,LB
68.17447222,0.697600007,TUB0,LB
68.35247222,0.699100018,TUB0,LB
68.53047222,0.699599981,TUB0,LB
68.70847222,0.698800027,TUB0,LB
68.88647222,0.699599981,TUB0,LB
69.06447222,0.699100018,TUB0,LB
69.24247222,0.699299991,TUB0,LB
69.42047222,0.699699998,TUB0,LB
69.59847222,0.700699985,TUB0,LB
69.77647222,0.699899971,TUB0,LB
69.95447222,0.700800002,TUB0,LB
70.13247222,0.701499999,TUB0,LB
70.3105,0.699899971,TUB0,LB
70.4885,0.700600028,TUB0,LB
70.6665,0.700900018,TUB0,LB
70.8445,0.699899971,TUB0,LB
71.0225,0.700999975,TUB0,LB
71.2005,0.700999975,TUB0,LB
71.3785,0.700200021,TUB0,LB
71.5565,0.701499999,TUB0,LB
71.7345,0.701099992,TUB0,LB
71.9125,0.700100005,TUB0,LB
72.0905,0.700800002,TUB0,LB
72.2685,0.700600028,TUB0,LB
72.4465,0.699800014,TUB0,LB
72.6245,0.699100018,TUB0,LB
72.8025,0.698300004,TUB0,LB
72.9805,0.697899997,TUB0,LB
73.1585,0.697000027,TUB0,LB
